Business Unit,Set Id,Set Name,Answer Id,Answer Method,Answer User Id,Answered Time,Attribute,Entity Id,Entity Type Code,Instance Seq,Locale,Localized Value,Question Code,Uom Code,Value,Secondary CSV,Secondary Answer 1,Secondary Answer 2,Secondary Answer 3,Secondary Answer 4,Value Type,Session Id,Activity Id,Answer Subsite Id,Experiment Name,Is User Deactivated,Repetition,User Deactivated Reason,User Deactivated UserId,User Deactivated DateTime,Is Relative Deactivated,Relative Deactivated Reason,Relative Deactivated UserId,Relative Deactivated DateTime,Overall Deactivated Status,Planting Year,Season,Regional Hub,Product Material Id,Product Name,Product Brand,Internal Seed Material Id,Internal Seed Line Code,Internal Seed Pre-Commercial Name,Internal Seed Origin,Internal Seed Barcode,Internal SeedConstructs,Internal Seed Transgenic Events,Entry Id,Entry Deactivation Reason,Entry Rep Number,Subsite Name,Subsite Id,Site Name,Homesite Name,Plot Rep,Plot Column,Plot Range,Plot Id,Treatment Number,Treatment Id,Block Id,Variable 1 Condensed,Variable 1 Blocking Factory Only,Variable 1 Name,Variable 1 Level,Variable 1 Uom,Variable 2 Condensed,Variable 2 Blocking Factory Only,Variable 2 Name,Variable 2 Level,Variable 2 Uom,Variable 3 Condensed,Variable 3 Blocking Factory Only,Variable 3 Name,Variable 3 Level,Variable 3 Uom,Variable 4 Condensed,Variable 4 Blocking Factory Only,Variable 4 Name,Variable 4 Level,Variable 4 Uom,Treatment Description,Experiment Design,Analysis Model,Experiment Id
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,232ac2fe-df85-46af-a270-1770e6e9da12,User Collected,JAKASK,2022-04-07T19:34:23Z,Primary Business,5050263,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,2a4f5d60-5492-4fa0-bd83-cbb0c1e97cc7,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050263,,,,,,,,,,,10,587441,12249,"Fungicide BCS-DM10605,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10605,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,edc65fe5-db71-4e61-bbc3-0789e6d689fc,User Collected,JAKASK,2022-04-07T19:30:49Z,Primary Business,5050226,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,0fb7b6df-7361-48b1-ba15-1e1f70a1d5e7,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050226,,,,,,,,,,,5,587436,12249,"Fungicide BCS-DJ63944,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DJ63944,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,ad672584-fd6b-4db1-8d36-e6b74f005e0c,User Collected,JAKASK,2022-04-07T19:32:44Z,Primary Business,5050245,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,47caed0f-e38b-4473-970a-090551829eb5,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050245,,,,,,,,,,,7,587438,12249,"Fungicide BCS-DM10648,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10648,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,dd9417cb-b818-44a9-ac57-d985dea841f8,User Collected,JAKASK,2022-04-07T19:31:40Z,Primary Business,5050233,SET_ENTRY,C5972-I2,en-US,70,PINC,PCT,70,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,971ea2e7-a769-4983-a38c-82d1e3a8820e,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050233,,,,,,,,,,,6,587437,12249,"Fungicide BCS-DJ63944,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DJ63944,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,12520
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,5366de78-d1a4-4514-9c8d-f19029c4f597,User Collected,JAKASK,2022-04-07T19:31:33Z,Primary Business,5050232,SET_ENTRY,C5972-I2,en-US,80,PINC,PCT,80,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,2818f974-d307-4969-bcf5-f08606c9d782,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050232,,,,,,,,,,,6,587437,12249,"Fungicide BCS-DJ63944,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DJ63944,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,12520
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,9fd82e29-ace8-42ed-b209-041b48961eb3,User Collected,JAKASK,2022-04-07T19:32:09Z,Primary Business,5050239,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,4001999b-f6c2-4b5f-9243-06f044b9fec6,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050239,,,,,,,,,,,7,587438,12249,"Fungicide BCS-DM10648,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10648,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,abfba5e3-39c6-40ff-842f-f9bb68c57fb2,User Collected,JAKASK,2022-04-07T19:31:58Z,Primary Business,5050237,SET_ENTRY,C5972-I2,en-US,80,PINC,PCT,80,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,44ab64e2-4a79-4d88-965c-88b7d1838a51,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050237,,,,,,,,,,,6,587437,12249,"Fungicide BCS-DJ63944,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DJ63944,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,12520
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,d585796a-3157-4c5e-9620-d98a32e3f649,User Collected,JAKASK,2022-04-07T19:29:52Z,Primary Business,5050217,SET_ENTRY,C5972-I2,en-US,60,DSP,PCT,60,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,0f0ba03e-2db1-4704-9c8d-3a96c97ee13c,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050217,,,,,,,,,,,4,587435,12249,"Fungicide MON 59148 Application Rate (ppm) 500 Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR Application Method Hand Application METHOD Application Volume 1 GAL_PER_AC Microorganisms PHAKPA Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU Inoculation Relative to Days After Planting 14 Days DAY,
Fungicide 4% Acetone Application Rate (ppm) 40000 Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR Application Method Hand Application METHOD Application Volume 1 GAL_PER_AC Microorganisms PHAKPA Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU Inoculation Relative to Days After Planting 14 Days DAY",FALSE,,,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,acf79ebb-bcfd-4504-8274-f2065d69fdfc,User Collected,JAKASK,2022-04-07T19:29:22Z,Primary Business,5050212,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,17375908-5c28-4b39-8353-475497d96644,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050212,,,,,,,,,,,3,587434,12249,"No Fungicide,
No Application Rate (ppm),
No Timing of Treatment Application Relative to Inoculum Application Date,
No Application Method,
No Application Volume,
No Microorganisms,
No Applied Concentration of Inoculum Carrier - Propagule per Milliliter,
No Application Rate - Inoculum Carrier in Count Per Experimental Units,
No Inoculation Relative to Days After Planting",FALSE,No Fungicide,,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,26842985-b292-4ba0-9cb9-ce99a55675cd,User Collected,JAKASK,2022-04-07T19:30:05Z,Primary Business,5050219,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,a4a3eb5a-eb97-4ad9-aaf6-fcf96943b970,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050219,,,,,,,,,,,4,587435,12249,"Fungicide MON 59148 Application Rate (ppm) 500 Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR Application Method Hand Application METHOD Application Volume 1 GAL_PER_AC Microorganisms PHAKPA Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU Inoculation Relative to Days After Planting 14 Days DAY,
Fungicide 4% Acetone Application Rate (ppm) 40000 Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR Application Method Hand Application METHOD Application Volume 1 GAL_PER_AC Microorganisms PHAKPA Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU Inoculation Relative to Days After Planting 14 Days DAY",FALSE,,,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,1c3eca58-4300-4255-9cc9-fa64bfd899a8,User Collected,JAKASK,2022-04-07T19:27:19Z,Primary Business,5050196,SET_ENTRY,C5972-I2,en-US,5,DSP,PCT,5,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,7d912787-482e-4d64-a690-1405c9319025,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050196,,,,,,,,,,,1,587432,12249,"Fungicide 7969-246,
Application Rate (ppm) 10,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,7969-246,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,4788d349-29a8-4844-aad6-ba5fd87e3905,User Collected,JAKASK,2022-04-07T19:33:46Z,Primary Business,5050257,SET_ENTRY,C5972-I2,en-US,90,INFAPPDT,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,b5391c34-ccd1-4d34-b859-b0edb982b7dd,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050257,,,,,,,,,,,9,587440,12249,"Fungicide BCS-DM10605,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10605,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,12684
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,f7be96a7-f3aa-4820-a2b5-792818560dc9,User Collected,JAKASK,2022-04-07T19:31:50Z,Primary Business,5050235,SET_ENTRY,C5972-I2,en-US,70,PINC,PCT,70,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,f6e9071c-fceb-4010-8523-fdb762b9a05f,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050235,,,,,,,,,,,6,587437,12249,"Fungicide BCS-DJ63944,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DJ63944,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,12520
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,5a88607f-fd1d-4793-a3fc-b3f747aa09e8,User Collected,JAKASK,2022-04-07T19:32:50Z,Primary Business,5050246,SET_ENTRY,C5972-I2,en-US,100,INFAPPDT,PCT,100,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,7ca306ae-236e-41a4-a45b-c3ad666d6ba8,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050246,,,,,,,,,,,8,587439,12249,"Fungicide BCS-DM10648,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10648,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,12684
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,21585e30-1480-4a94-b502-7c2408eda15b,User Collected,JAKASK,2022-04-07T19:30:22Z,Primary Business,5050221,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,71cd5836-a2f7-4822-8563-f92864fe871e,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050221,,,,,,,,,,,4,587435,12249,"Fungicide MON 59148 Application Rate (ppm) 500 Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR Application Method Hand Application METHOD Application Volume 1 GAL_PER_AC Microorganisms PHAKPA Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU Inoculation Relative to Days After Planting 14 Days DAY,
Fungicide 4% Acetone Application Rate (ppm) 40000 Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR Application Method Hand Application METHOD Application Volume 1 GAL_PER_AC Microorganisms PHAKPA Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU Inoculation Relative to Days After Planting 14 Days DAY",FALSE,,,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,00370cfd-7a77-487f-90f8-82e7e39dc2dc,User Collected,JAKASK,2022-03-18T19:47:13Z,Primary Business,5050192,SET_ENTRY,C5972-I2,en-US,10,DSP,PCT,10,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,303bb2aa-9e5c-41a6-805a-78ff47e5252d,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050192,,,,,,,,,,,1,587432,12249,"Fungicide 7969-246,
Application Rate (ppm) 10,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,7969-246,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,febdad23-8926-438d-b452-5ba52bb3c010,User Collected,JAKASK,2022-04-07T19:31:04Z,Primary Business,5050229,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,0560372a-8884-4ff1-b93e-69535dd45843,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050229,,,,,,,,,,,5,587436,12249,"Fungicide BCS-DJ63944,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DJ63944,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,4d9ad357-6a4f-46c0-b632-5f457cc4f6d1,User Collected,JAKASK,2022-04-07T19:31:00Z,Primary Business,5050228,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,221df34d-0c31-4e62-a43d-b28d038200b8,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050228,,,,,,,,,,,5,587436,12249,"Fungicide BCS-DJ63944,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DJ63944,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,3dfd5493-7015-43a3-bccc-c2e4d44cd20e,User Collected,JAKASK,2022-04-07T19:28:45Z,Primary Business,5050206,SET_ENTRY,C5972-I2,en-US,100,DSP,PCT,100,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,5a5c9241-f458-4c32-86a2-120ba076ac71,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050206,,,,,,,,,,,3,587434,12249,"No Fungicide,
No Application Rate (ppm),
No Timing of Treatment Application Relative to Inoculum Application Date,
No Application Method,
No Application Volume,
No Microorganisms,
No Applied Concentration of Inoculum Carrier - Propagule per Milliliter,
No Application Rate - Inoculum Carrier in Count Per Experimental Units,
No Inoculation Relative to Days After Planting",FALSE,No Fungicide,,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
