Experiment Id,Block Id,Block Name,Question Code,Answer Filters,Uom Code,Experiment Type,Datacut Name,Subsite Name,Analysis Scope,Name,Treatment,Lower CI,Upper CI,Standard Error,Equality Groups,Value,Factor 1 Name,Factor 1 Levels,Factor 1 Level Unit,Factor 1 Condensed String,Factor 1 Constructs,Factor 1 Events,Factor 1 Treatment,Factor 1 Description,Factor 2 Name,Factor 2 Levels,Factor 2 Level Unit,Factor 2 Condensed String,Factor 2 Constructs,Factor 2 Events,Factor 2 Treatment,Factor 2 Description,Analysis Config Id,Job End Time
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,94.4917,98.8416,1.3059,a,92.17,Chemical,,,"Chemical ERR10076479-2 Percent Loading 36 Rate 560 G_AE_HA Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical ROUNDUP_POWERMAX_3 Percent Loading 41.8 Rate 1260 G_AE_HA Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 1 PERCENT_V_V Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,95.3251,99.6749,1.3059,a,91.67,Chemical,,,"Chemical ERR10076479-1 Percent Loading 36 Rate 560 G_AE_HA Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical ROUNDUP_POWERMAX_3 Percent Loading 41.8 Rate 1260 G_AE_HA Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 1 PERCENT_V_V Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,96.1584,100.5083,1.3059,a,79.17,Chemical,,,"Chemical MON301286 Percent Loading 12.4 Rate 280 G_AE_HA Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical ROUNDUP_POWERMAX_3 Percent Loading 41.8 Rate 70 G_AE_HA Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical INTACT Percent Loading 43.2 Rate 0.25 PERCENT_V_V Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 0.5 PERCENT_V_V Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,96.1584,100.5083,1.3059,a,75.83,Chemical,,,"Chemical ERR10076479-1 Percent Loading 36 Rate 280 G_AE_HA Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical ROUNDUP_POWERMAX_3 Percent Loading 41.8 Rate 630 G_AE_HA Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 0.5 PERCENT_V_V Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,96.9917,101.3416,1.3059,a,71.33,Chemical,,,"Chemical XTENDIMAX Percent Loading 29 Rate 280 G_AE_HA Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical ROUNDUP_POWERMAX_3 Percent Loading 41.8 Rate 630 G_AE_HA Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical INTACT Percent Loading 43.2 Rate 0.25 PERCENT_V_V Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 0.5 PERCENT_V_V Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,78.6584,83.0083,1.3059,a,60,Chemical,,,"Chemical ERR10076479-2 Percent Loading 36 Rate 280 G_AE_HA Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical ROUNDUP_POWERMAX_3 Percent Loading 41.8 Rate 630 G_AE_HA Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 0.5 PERCENT_V_V Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,86.1584,90.5083,1.3059,a,55.83,Chemical,,,"Chemical MON119144 Percent Loading 37.5 Rate 280 G_AE_HA Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical ROUNDUP_POWERMAX_3 Percent Loading 41.8 Rate 630 G_AE_HA Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical INTACT Percent Loading 43.2 Rate 0.25 PERCENT_V_V Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 0.5 PERCENT_V_V Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,88.3251,92.6749,1.3059,a,51.67,Chemical,,,"Chemical MON301848 Percent Loading 11 Rate 560 G_AE_HA Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 1 PERCENT_V_V Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,88.3251,92.6749,1.3059,a,47.5,Chemical,,,"Chemical MON301945 Percent Loading 35 Rate 280 G_AE_HA Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical ROUNDUP_POWERMAX_3 Percent Loading 41.8 Rate 630 G_AE_HA Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 0.5 PERCENT_V_V Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,88.6584,93.0083,1.3059,a,10,Chemical,,,"Chemical MON301848 Percent Loading 11 Rate 280 G_AE_HA Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 0.5 PERCENT_V_V Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,91.6584,96.0083,1.3059,a,0,Chemical,,,"Chemical XTENDIMAX Percent Loading 29 Rate 280 G_AE_HA Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical INTACT Percent Loading 43.2 Rate 0.25 PERCENT_V_V Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 0.5 PERCENT_V_V Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,91.9917,96.3416,1.3059,a,0,Chemical,,,"Chemical ERR10076479-2 Percent Loading 36 Rate 560 G_AE_HA Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 1 PERCENT_V_V Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,91.9917,96.3416,1.3059,a,0,Chemical,,,"Chemical ERR10076479-1 Percent Loading 36 Rate 280 G_AE_HA Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 0.5 PERCENT_V_V Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,93.3251,97.6749,1.3059,a,0,Chemical,,,"Chemical XTENDIMAX Percent Loading 29 Rate 560 G_AE_HA Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical INTACT Percent Loading 43.2 Rate 0.5 PERCENT_V_V Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 1 PERCENT_V_V Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,93.6584,98.0083,1.3059,a,0,Chemical,,,"Chemical MON119144 Percent Loading 37.5 Rate 560 G_AE_HA Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical INTACT Percent Loading 43.2 Rate 0.5 PERCENT_V_V Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 1 PERCENT_V_V Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,94.4917,98.8416,1.3059,a,0,Chemical,,,"Chemical ERR10076479-1 Percent Loading 36 Rate 560 G_AE_HA Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 1 PERCENT_V_V Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,94.4917,98.8416,1.3059,a,0,Chemical,,,"Chemical ERR10076479-2 Percent Loading 36 Rate 280 G_AE_HA Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 0.5 PERCENT_V_V Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,95.3251,99.6749,1.3059,a,0,Chemical,,,"Chemical MON301945 Percent Loading 35 Rate 560 G_AE_HA Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 1 PERCENT_V_V Relative Rate 1.0x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,96.1584,100.5083,1.3059,a,0,Chemical,,,"Chemical MON301945 Percent Loading 35 Rate 280 G_AE_HA Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 0.5 PERCENT_V_V Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,96.1584,100.5083,1.3059,a,0,Chemical,,,"Chemical MON119144 Percent Loading 37.5 Rate 280 G_AE_HA Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical INTACT Percent Loading 43.2 Rate 0.25 PERCENT_V_V Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML,
Chemical MON51817 Percent Loading 100 Rate 0.5 PERCENT_V_V Relative Rate 0.5x NUMBER Application Timing 4-6"" TEXT Application Method Broadcast - Foliar METHOD Application Volume 15 GAL_PER_AC Mix Size 45 ML",,,,,,,,,,,,,,
12517,19206,ECHCG,HERBIP,"ANSM:User Collected,TATET:21 Days,TAXA:Weeds",PCT,RCB,ALL,,GLOBAL,factorLevelId,,96.9917,101.3416,1.3059,a,0,Chemical,,,"No Chemical,
No Percent Loading,
No Rate,
No Relative Rate,
No Application Timing,
No Application Method,
No Application Volume,
No Mix Size",,,,,,,,,,,,,,
